id,edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual
1177,26,0,Travel_Rarely,Research & Development,3,Master,Medical,Baja,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,4420,1,No,22,Muy_Alta,Media,1,8,2,8,0,7
1179,30,0,Travel_Rarely,Sales,10,Secundaria,Marketing,Alta,Media,2,Sales Executive,Media,Married,6578,1,No,18,Alta,Baja,1,10,3,10,1,4
1180,40,0,Travel_Frequently,Research & Development,26,Secundaria,Medical,Alta,Media,2,Research Scientist,Media,Married,4422,3,Yes,13,Alta,Muy_Alta,1,16,3,1,0,0
1182,35,0,Travel_Rarely,Research & Development,2,Secundaria,Life Sciences,Alta,Media,3,Manufacturing Director,Media,Divorced,10274,2,No,18,Alta,Media,1,15,2,7,6,4
1184,34,0,Travel_Frequently,Research & Development,1,Secundaria,Medical,Muy_Alta,Media,2,Healthcare Representative,Media,Single,5343,0,No,20,Muy_Alta,Alta,0,14,3,13,4,9
1185,35,0,Travel_Frequently,Research & Development,4,Secundaria,Other,Muy_Alta,Media,1,Laboratory Technician,Media,Married,2376,1,No,13,Alta,Media,1,2,2,2,2,2
1188,43,1,Travel_Rarely,Sales,9,Primaria,Marketing,Baja,Baja,2,Sales Executive,Baja,Single,5346,8,No,13,Alta,Media,0,7,2,4,1,3
1190,32,0,Non-Travel,Sales,2,Universitaria,Life Sciences,Alta,Alta,1,Sales Representative,Alta,Divorced,2827,1,No,12,Alta,Alta,3,1,3,1,0,0
1191,56,0,Travel_Rarely,Research & Development,4,Universitaria,Technical Degree,Muy_Alta,Alta,5,Manager,Alta,Divorced,19943,4,No,13,Alta,Muy_Alta,1,28,2,5,4,2
1192,29,0,Travel_Rarely,Research & Development,6,Universitaria,Medical,Media,Alta,1,Laboratory Technician,Alta,Married,3131,1,No,13,Alta,Baja,1,10,5,10,0,8
1193,19,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Single,2552,1,No,25,Muy_Alta,Alta,0,1,4,1,0,0
1195,45,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,Baja,Alta,1,Research Scientist,Alta,Married,4477,4,Yes,19,Alta,Alta,1,7,2,3,0,2
1196,37,0,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Muy_Alta,Media,2,Manufacturing Director,Media,Married,6474,1,No,13,Alta,Media,1,14,2,14,3,11
1198,20,0,Travel_Rarely,Research & Development,3,Secundaria,Life Sciences,Baja,Media,1,Laboratory Technician,Media,Single,3033,1,No,12,Alta,Baja,0,2,2,2,1,2
1200,44,1,Travel_Rarely,Research & Development,10,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Single,2936,1,Yes,11,Alta,Alta,0,6,4,6,0,2
1201,53,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,Muy_Alta,Alta,5,Manager,Alta,Divorced,18606,3,No,18,Alta,Media,1,26,6,7,4,7
1202,29,0,Travel_Rarely,Research & Development,15,Universitaria,Life Sciences,Media,Baja,1,Research Scientist,Baja,Married,2168,0,Yes,18,Alta,Baja,1,6,2,5,1,3
1203,22,1,Travel_Frequently,Research & Development,3,Secundaria,Life Sciences,Alta,Media,1,Research Scientist,Media,Married,2853,0,Yes,11,Alta,Media,1,1,5,0,0,0
1204,46,0,Travel_Rarely,Sales,2,Universitaria,Marketing,Alta,Alta,4,Manager,Alta,Married,17048,8,No,23,Muy_Alta,Baja,0,28,2,26,15,9
1206,44,0,Non-Travel,Research & Development,17,Primaria,Life Sciences,Muy_Alta,Baja,1,Research Scientist,Baja,Single,2290,2,No,13,Alta,Muy_Alta,0,6,3,0,0,0
1207,33,0,Travel_Rarely,Human Resources,2,Universitaria,Human Resources,Media,Alta,1,Human Resources,Alta,Married,3600,1,No,13,Alta,Muy_Alta,1,5,2,5,1,4
1210,41,1,Non-Travel,Research & Development,5,Secundaria,Life Sciences,Baja,Media,1,Research Scientist,Media,Divorced,2107,6,No,17,Alta,Baja,1,5,2,1,0,0
1211,30,0,Travel_Rarely,Sales,29,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Divorced,4115,8,No,19,Alta,Alta,3,8,3,4,0,3
1212,40,0,Travel_Frequently,Sales,2,Universitaria,Medical,Media,Alta,2,Sales Executive,Alta,Married,4327,5,No,12,Alta,Muy_Alta,3,5,2,0,0,0
1215,50,0,Travel_Frequently,Research & Development,2,Universitaria,Medical,Muy_Alta,Alta,4,Manager,Alta,Married,17856,2,No,22,Muy_Alta,Alta,1,32,3,2,2,2
1216,28,0,Travel_Rarely,Research & Development,19,Secundaria,Medical,Muy_Alta,Media,1,Laboratory Technician,Media,Married,3196,1,No,12,Alta,Alta,3,6,2,6,3,3
1217,46,0,Travel_Rarely,Research & Development,15,Universitaria,Life Sciences,Muy_Alta,Alta,5,Research Director,Alta,Married,19081,5,No,11,Alta,Baja,1,25,2,4,0,3
1218,35,0,Travel_Rarely,Sales,17,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Married,8966,3,Yes,15,Alta,Muy_Alta,3,15,2,7,1,7
1219,24,1,Travel_Rarely,Research & Development,17,Universitaria,Life Sciences,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,2210,1,No,13,Alta,Baja,1,1,3,1,0,0
1220,33,0,Travel_Frequently,Sales,25,Universitaria,Medical,Media,Alta,2,Sales Executive,Alta,Married,4539,1,No,12,Alta,Baja,1,10,3,10,0,1
1221,36,0,Travel_Rarely,Research & Development,6,Primaria,Life Sciences,Alta,Baja,1,Laboratory Technician,Baja,Divorced,2741,1,No,14,Alta,Alta,1,7,4,7,1,7
1224,30,0,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,Alta,Alta,2,Laboratory Technician,Alta,Divorced,3491,1,No,13,Alta,Baja,3,10,4,10,8,9
1225,44,0,Travel_Rarely,Research & Development,29,Universitaria,Other,Muy_Alta,Alta,2,Research Scientist,Alta,Single,4541,1,No,25,Muy_Alta,Media,0,20,3,20,13,17
1226,20,0,Travel_Rarely,Sales,21,Master,Marketing,Alta,Muy_Alta,1,Sales Representative,Muy_Alta,Single,2678,1,No,17,Alta,Muy_Alta,0,2,2,2,2,2
1228,46,0,Travel_Rarely,Research & Development,2,Universitaria,Technical Degree,Muy_Alta,Alta,2,Manufacturing Director,Alta,Divorced,7379,2,No,11,Alta,Alta,1,12,3,6,1,4
1231,42,0,Non-Travel,Human Resources,2,Master,Medical,Muy_Alta,Muy_Alta,2,Human Resources,Muy_Alta,Married,6272,7,No,16,Alta,Baja,1,10,3,4,0,3
1233,60,0,Travel_Rarely,Sales,7,Master,Marketing,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Divorced,5220,0,Yes,18,Alta,Media,1,12,3,11,1,9
1234,32,0,Travel_Frequently,Research & Development,13,Secundaria,Other,Alta,Media,1,Laboratory Technician,Media,Married,2743,1,No,20,Muy_Alta,Alta,1,2,2,2,2,2
1235,32,0,Travel_Frequently,Research & Development,2,Universitaria,Life Sciences,Muy_Alta,Alta,2,Research Scientist,Alta,Single,4998,4,Yes,14,Alta,Muy_Alta,0,10,2,8,0,7
1237,36,0,Travel_Rarely,Research & Development,1,Primaria,Technical Degree,Alta,Baja,3,Manufacturing Director,Baja,Divorced,10252,2,Yes,21,Muy_Alta,Alta,1,17,2,7,7,7
1238,33,0,Travel_Rarely,Research & Development,9,Universitaria,Medical,Baja,Alta,1,Research Scientist,Alta,Married,2781,0,No,13,Alta,Media,1,15,5,14,4,10
1239,40,0,Travel_Rarely,Sales,10,Secundaria,Technical Degree,Media,Media,2,Sales Executive,Media,Divorced,6852,7,No,12,Alta,Media,1,7,2,5,1,3
1240,25,0,Travel_Rarely,Sales,10,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Single,4950,0,No,14,Alta,Media,0,5,4,4,1,1
1241,30,0,Travel_Rarely,Research & Development,1,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Married,3579,0,Yes,21,Muy_Alta,Baja,1,12,2,11,5,7
1242,42,0,Travel_Frequently,Research & Development,26,Universitaria,Medical,Baja,Alta,3,Research Director,Alta,Married,13191,3,Yes,17,Alta,Alta,0,20,6,1,0,0
1243,35,0,Non-Travel,Sales,8,Secundaria,Marketing,Alta,Media,3,Sales Executive,Media,Married,10377,4,Yes,11,Alta,Media,1,16,6,13,4,12
1244,27,0,Travel_Rarely,Research & Development,14,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Married,2235,1,Yes,14,Alta,Muy_Alta,2,9,3,9,6,8
1245,54,0,Travel_Frequently,Research & Development,1,Universitaria,Life Sciences,Muy_Alta,Alta,3,Manufacturing Director,Alta,Divorced,10502,7,No,17,Alta,Baja,1,33,2,5,1,4
1246,44,0,Travel_Rarely,Research & Development,2,Master,Life Sciences,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2011,1,No,13,Alta,Muy_Alta,1,10,5,10,7,7
1248,19,1,Non-Travel,Research & Development,10,Secundaria,Medical,Baja,Media,1,Research Scientist,Media,Single,1859,1,Yes,25,Muy_Alta,Media,0,1,2,1,0,0
1249,29,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Divorced,3760,1,No,15,Alta,Baja,3,3,5,3,1,2
1250,54,0,Travel_Rarely,Research & Development,3,Universitaria,Life Sciences,Muy_Alta,Alta,4,Research Director,Alta,Married,17779,3,No,14,Alta,Baja,0,36,2,10,0,9
1251,31,0,Travel_Rarely,Research & Development,11,Universitaria,Medical,Alta,Alta,2,Healthcare Representative,Alta,Married,6833,1,Yes,12,Alta,Muy_Alta,0,6,2,6,0,1
1252,31,0,Travel_Rarely,Research & Development,24,Secundaria,Medical,Alta,Media,2,Healthcare Representative,Media,Single,6812,1,No,19,Alta,Media,0,10,2,10,1,8
1254,59,0,Travel_Rarely,Sales,3,Secundaria,Life Sciences,Alta,Media,2,Sales Executive,Media,Single,5171,5,No,17,Alta,Muy_Alta,0,13,2,6,0,5
1255,43,0,Travel_Rarely,Research & Development,3,Primaria,Life Sciences,Alta,Baja,5,Research Director,Baja,Married,19740,3,No,14,Alta,Media,1,25,2,8,0,7
1256,49,0,Travel_Rarely,Research & Development,4,Secundaria,Medical,Baja,Media,5,Manager,Media,Married,18711,2,No,13,Alta,Alta,1,23,2,1,0,0
1257,36,0,Travel_Frequently,Research & Development,3,Universitaria,Technical Degree,Alta,Alta,1,Research Scientist,Alta,Married,3692,1,No,12,Alta,Alta,0,12,2,11,0,7
1258,48,0,Travel_Rarely,Research & Development,2,Master,Technical Degree,Muy_Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Single,2559,5,No,11,Alta,Alta,0,7,4,1,0,0
1259,27,0,Travel_Rarely,Research & Development,4,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Divorced,2517,1,No,11,Alta,Media,3,5,2,5,0,3
1260,29,0,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,Alta,Alta,2,Healthcare Representative,Alta,Divorced,6623,1,Yes,11,Alta,Media,2,6,2,6,1,0
1263,48,0,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Muy_Alta,Media,5,Research Director,Media,Single,18265,6,No,12,Alta,Alta,0,25,3,1,0,0
1264,29,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Muy_Alta,Media,4,Research Director,Media,Divorced,16124,3,No,14,Alta,Media,2,9,2,7,1,7
1265,34,0,Travel_Rarely,Research & Development,20,Master,Technical Degree,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2585,0,No,17,Alta,Muy_Alta,0,2,5,1,0,0
1267,44,0,Travel_Rarely,Sales,5,Universitaria,Marketing,Media,Alta,5,Manager,Alta,Married,18213,7,No,11,Alta,Alta,1,26,5,22,3,10
1268,33,0,Travel_Rarely,Sales,10,Master,Marketing,Muy_Alta,Muy_Alta,3,Sales Executive,Muy_Alta,Divorced,8380,0,Yes,14,Alta,Muy_Alta,2,10,3,9,0,8
1269,19,0,Travel_Rarely,Research & Development,25,Universitaria,Life Sciences,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2994,1,Yes,12,Alta,Muy_Alta,0,1,2,1,0,1
1270,23,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Muy_Alta,Alta,1,Research Scientist,Alta,Married,1223,1,No,22,Muy_Alta,Muy_Alta,1,1,2,1,0,1
1273,25,1,Travel_Frequently,Sales,24,Primaria,Life Sciences,Alta,Baja,1,Sales Representative,Baja,Single,1118,1,Yes,14,Alta,Muy_Alta,0,1,4,1,1,0
1275,26,0,Travel_Rarely,Research & Development,4,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Single,2875,1,Yes,20,Muy_Alta,Media,0,8,2,8,2,2
1277,45,1,Travel_Rarely,Sales,2,Primaria,Marketing,Baja,Baja,5,Manager,Baja,Single,18824,2,Yes,16,Alta,Baja,0,26,2,24,1,11
1278,55,0,Non-Travel,Research & Development,8,Secundaria,Medical,Muy_Alta,Media,4,Healthcare Representative,Media,Divorced,13577,1,Yes,15,Alta,Muy_Alta,1,34,3,33,15,0
1279,21,1,Travel_Frequently,Research & Development,10,Secundaria,Life Sciences,Baja,Media,1,Laboratory Technician,Alta,Single,2625,1,No,20,Muy_Alta,Alta,0,2,2,2,2,2
1280,46,0,Travel_Rarely,Sales,4,Secundaria,Marketing,Muy_Alta,Media,5,Manager,Media,Married,18789,2,No,14,Alta,Alta,1,26,2,11,0,8
1281,34,0,Travel_Rarely,Sales,2,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Single,4538,0,Yes,12,Alta,Muy_Alta,0,4,3,3,0,2
1282,51,0,Travel_Frequently,Sales,9,Universitaria,Life Sciences,Muy_Alta,Alta,5,Manager,Alta,Divorced,19847,4,Yes,24,Muy_Alta,Baja,1,31,5,29,11,10
1283,59,0,Travel_Rarely,Research & Development,18,Universitaria,Medical,Muy_Alta,Alta,3,Manufacturing Director,Alta,Single,10512,6,No,12,Alta,Muy_Alta,0,25,6,9,5,4
1285,34,0,Travel_Frequently,Research & Development,19,Universitaria,Medical,Alta,Alta,2,Laboratory Technician,Alta,Divorced,4444,4,No,13,Alta,Alta,2,15,2,11,5,10
1286,28,0,Travel_Frequently,Research & Development,1,Universitaria,Medical,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2154,0,Yes,11,Alta,Alta,0,5,2,4,0,2
1288,44,0,Travel_Rarely,Research & Development,4,Master,Life Sciences,Alta,Muy_Alta,5,Manager,Muy_Alta,Divorced,19190,1,No,14,Alta,Muy_Alta,2,26,4,25,14,13
1289,34,0,Travel_Frequently,Human Resources,11,Secundaria,Life Sciences,Alta,Media,2,Human Resources,Media,Married,4490,4,No,11,Alta,Muy_Alta,2,14,5,10,1,8
1291,35,0,Travel_Rarely,Research & Development,6,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Married,3506,0,Yes,14,Alta,Muy_Alta,0,4,3,3,2,2
1292,42,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,Media,Muy_Alta,2,Research Scientist,Muy_Alta,Married,2372,6,Yes,16,Alta,Muy_Alta,0,18,2,1,0,0
1293,43,0,Travel_Rarely,Sales,4,Secundaria,Marketing,Muy_Alta,Media,3,Sales Executive,Media,Single,10231,3,No,14,Alta,Muy_Alta,0,23,3,21,15,17
1294,36,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Alta,Alta,2,Manufacturing Director,Alta,Single,5410,9,Yes,11,Alta,Muy_Alta,0,18,2,16,5,12
1295,44,1,Travel_Rarely,Research & Development,15,Universitaria,Medical,Baja,Alta,3,Healthcare Representative,Alta,Married,7978,1,No,11,Alta,Muy_Alta,1,10,2,10,0,5
1296,28,0,Travel_Frequently,Research & Development,2,Secundaria,Life Sciences,Muy_Alta,Media,1,Laboratory Technician,Media,Married,3867,1,Yes,12,Alta,Media,1,2,2,2,2,2
1297,51,0,Travel_Frequently,Research & Development,6,Secundaria,Medical,Media,Media,1,Laboratory Technician,Media,Single,2838,0,No,14,Alta,Media,0,8,6,7,7,7
1298,30,0,Non-Travel,Research & Development,9,Universitaria,Medical,Alta,Alta,2,Manufacturing Director,Alta,Single,4695,7,Yes,18,Alta,Alta,0,10,3,8,1,7
1299,29,1,Travel_Rarely,Research & Development,7,Universitaria,Technical Degree,Media,Alta,1,Laboratory Technician,Alta,Divorced,3339,3,Yes,13,Alta,Baja,2,10,2,7,7,7
1301,28,0,Travel_Rarely,Research & Development,1,Universitaria,Technical Degree,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2080,2,No,11,Alta,Media,0,5,2,3,1,2
1303,25,0,Travel_Rarely,Research & Development,1,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2096,1,No,18,Alta,Muy_Alta,0,2,3,2,2,1
1304,32,0,Travel_Rarely,Sales,8,Universitaria,Medical,Alta,Muy_Alta,2,Sales Executive,Muy_Alta,Married,6209,1,No,15,Alta,Alta,2,10,4,10,0,8
1306,45,0,Travel_Frequently,Research & Development,25,Universitaria,Medical,Media,Alta,5,Manager,Alta,Single,18061,3,No,22,Muy_Alta,Alta,0,22,4,0,0,0
1307,39,0,Travel_Rarely,Research & Development,13,Secundaria,Medical,Alta,Media,4,Manager,Media,Divorced,17123,6,Yes,13,Alta,Muy_Alta,2,21,4,19,15,2
1308,58,0,Travel_Rarely,Research & Development,23,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Divorced,2372,1,No,12,Alta,Muy_Alta,2,2,3,2,2,2
1309,32,1,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,4883,1,No,18,Alta,Baja,1,10,3,10,1,1
1310,39,1,Travel_Rarely,Research & Development,23,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Single,3904,0,No,13,Alta,Baja,0,6,2,5,0,3
1311,30,0,Travel_Rarely,Research & Development,6,Secundaria,Technical Degree,Baja,Media,2,Laboratory Technician,Media,Married,4627,0,No,12,Alta,Baja,1,10,6,9,6,7
1312,36,0,Travel_Rarely,Research & Development,10,Universitaria,Technical Degree,Muy_Alta,Alta,3,Healthcare Representative,Alta,Married,7094,3,No,12,Alta,Baja,0,10,0,7,1,7
1314,46,0,Travel_Rarely,Human Resources,1,Universitaria,Life Sciences,Muy_Alta,Alta,1,Human Resources,Alta,Single,3423,6,No,12,Alta,Alta,0,10,3,7,5,7
1315,28,0,Non-Travel,Research & Development,1,Primaria,Life Sciences,Alta,Baja,2,Laboratory Technician,Baja,Married,6674,0,No,11,Alta,Baja,3,10,6,9,7,5
1317,50,0,Travel_Rarely,Research & Development,28,Universitaria,Life Sciences,Muy_Alta,Alta,4,Research Director,Alta,Married,16880,4,Yes,11,Alta,Media,0,25,2,3,1,2
1318,40,1,Travel_Rarely,Sales,25,Secundaria,Marketing,Muy_Alta,Media,3,Sales Executive,Media,Single,9094,2,Yes,12,Alta,Alta,0,9,2,5,1,0
1319,52,1,Travel_Rarely,Sales,5,Universitaria,Life Sciences,Media,Alta,3,Sales Executive,Alta,Single,8446,9,Yes,19,Alta,Alta,0,10,2,8,7,7
1321,30,0,Travel_Rarely,Research & Development,17,Universitaria,Medical,Media,Alta,3,Manager,Alta,Married,11916,1,Yes,23,Muy_Alta,Muy_Alta,2,9,2,9,0,8
1322,39,0,Travel_Rarely,Research & Development,18,Universitaria,Life Sciences,Baja,Alta,2,Manufacturing Director,Alta,Single,4534,0,No,11,Alta,Baja,0,9,6,8,1,7
1324,31,0,Non-Travel,Sales,2,Universitaria,Life Sciences,Muy_Alta,Alta,3,Sales Executive,Alta,Divorced,9852,1,Yes,19,Alta,Baja,1,10,5,10,9,6
1329,41,0,Non-Travel,Sales,10,Primaria,Medical,Alta,Baja,2,Sales Executive,Baja,Single,6151,1,No,13,Alta,Baja,0,19,4,19,11,9
1331,31,1,Travel_Frequently,Sales,1,Universitaria,Life Sciences,Muy_Alta,Alta,1,Sales Representative,Alta,Single,2302,1,Yes,11,Alta,Baja,0,3,2,3,2,2
1333,44,1,Travel_Rarely,Research & Development,3,Universitaria,Life Sciences,Baja,Alta,1,Laboratory Technician,Alta,Married,2362,4,No,12,Alta,Alta,0,10,4,3,1,2
1334,42,0,Non-Travel,Research & Development,2,Universitaria,Life Sciences,Alta,Alta,4,Manager,Alta,Married,17861,0,Yes,13,Alta,Muy_Alta,0,21,3,20,2,10
1336,55,0,Travel_Rarely,Research & Development,2,Primaria,Medical,Muy_Alta,Baja,5,Manager,Baja,Married,19187,4,No,14,Alta,Muy_Alta,1,23,5,19,9,11
1338,56,0,Travel_Rarely,Human Resources,8,Universitaria,Life Sciences,Muy_Alta,Alta,5,Manager,Alta,Single,19717,6,No,14,Alta,Baja,0,36,4,7,7,7
1340,40,0,Non-Travel,Research & Development,16,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Divorced,3544,9,No,16,Alta,Media,1,6,0,4,0,0
1344,34,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Muy_Alta,Alta,3,Healthcare Representative,Alta,Divorced,8500,0,No,11,Alta,Muy_Alta,1,10,0,9,1,6
1346,40,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Alta,Alta,2,Research Scientist,Alta,Single,4661,1,No,13,Alta,Alta,0,9,4,9,8,8
1349,41,0,Travel_Frequently,Sales,1,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Divorced,4103,0,No,17,Alta,Muy_Alta,1,10,2,9,1,7
1350,35,0,Travel_Frequently,Research & Development,4,Universitaria,Life Sciences,Alta,Alta,2,Research Scientist,Alta,Single,4249,1,Yes,11,Alta,Media,0,9,3,9,1,1
1352,51,0,Travel_Rarely,Human Resources,5,Universitaria,Life Sciences,Alta,Alta,4,Manager,Alta,Divorced,14026,1,Yes,11,Alta,Media,1,33,2,33,0,10
1355,38,0,Travel_Rarely,Sales,2,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Divorced,6893,3,No,15,Alta,Muy_Alta,1,11,3,7,1,7
1356,34,0,Travel_Rarely,Sales,15,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Single,6125,1,No,12,Alta,Muy_Alta,0,10,6,10,9,6
1358,25,0,Travel_Rarely,Research & Development,19,Universitaria,Medical,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,3669,3,No,11,Alta,Alta,3,7,6,3,1,2
1360,58,1,Travel_Rarely,Research & Development,7,Secundaria,Medical,Alta,Media,3,Manufacturing Director,Media,Married,10008,7,Yes,14,Alta,Muy_Alta,0,31,0,10,5,9
1361,40,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Media,Alta,1,Laboratory Technician,Alta,Married,2387,3,No,22,Muy_Alta,Alta,1,7,3,4,0,3
1362,36,0,Travel_Frequently,Sales,7,Master,Marketing,Baja,Muy_Alta,2,Sales Executive,Muy_Alta,Married,4639,2,No,16,Alta,Muy_Alta,1,17,2,15,6,13
1363,48,0,Travel_Rarely,Research & Development,4,Universitaria,Life Sciences,Muy_Alta,Alta,3,Manufacturing Director,Alta,Single,7898,1,No,11,Alta,Alta,0,11,2,10,0,8
1364,27,0,Travel_Rarely,Sales,11,Universitaria,Medical,Alta,Muy_Alta,1,Sales Representative,Muy_Alta,Married,2534,8,No,14,Alta,Media,1,5,4,1,0,0
1367,51,0,Travel_Rarely,Research & Development,11,Secundaria,Technical Degree,Muy_Alta,Media,4,Manufacturing Director,Media,Single,13142,3,No,16,Alta,Media,0,29,1,5,0,3
1368,18,0,Non-Travel,Research & Development,1,Universitaria,Life Sciences,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,1611,1,No,15,Alta,Alta,0,0,5,0,0,0
1369,35,0,Travel_Rarely,Research & Development,1,Secundaria,Medical,Muy_Alta,Media,2,Laboratory Technician,Media,Married,5363,0,No,12,Alta,Media,1,10,0,9,0,0
1371,27,0,Travel_Frequently,Sales,2,Primaria,Life Sciences,Muy_Alta,Baja,2,Sales Executive,Baja,Single,5071,3,No,20,Muy_Alta,Media,0,8,3,6,0,0
1372,55,1,Travel_Rarely,Sales,13,Master,Marketing,Baja,Muy_Alta,4,Sales Executive,Muy_Alta,Single,13695,6,Yes,17,Alta,Alta,0,24,2,19,3,8
1373,56,0,Travel_Rarely,Research & Development,23,Universitaria,Life Sciences,Muy_Alta,Alta,4,Manufacturing Director,Alta,Married,13402,4,Yes,12,Alta,Baja,1,33,0,19,15,9
1374,34,0,Non-Travel,Research & Development,26,Secundaria,Technical Degree,Baja,Media,1,Research Scientist,Media,Divorced,2029,1,No,20,Muy_Alta,Alta,3,5,2,5,0,0
1375,40,0,Travel_Rarely,Research & Development,2,Master,Medical,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Divorced,6377,5,No,20,Muy_Alta,Media,3,15,0,12,11,8
1377,34,0,Travel_Rarely,Research & Development,29,Universitaria,Medical,Media,Alta,2,Laboratory Technician,Alta,Married,5429,4,No,13,Alta,Baja,2,10,1,8,7,7
1379,31,1,Travel_Frequently,Sales,2,Secundaria,Life Sciences,Alta,Media,1,Sales Representative,Media,Single,2785,7,No,14,Alta,Alta,0,3,3,1,0,0
1380,35,1,Travel_Frequently,Sales,18,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Married,4614,0,Yes,18,Alta,Alta,1,5,0,4,3,2
1382,38,0,Travel_Frequently,Research & Development,7,Master,Life Sciences,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2610,1,No,11,Alta,Muy_Alta,3,4,2,4,0,3
1383,34,0,Travel_Rarely,Research & Development,2,Universitaria,Technical Degree,Alta,Alta,2,Healthcare Representative,Alta,Single,6687,1,No,11,Alta,Muy_Alta,0,14,2,14,4,11
1387,28,0,Travel_Rarely,Sales,26,Secundaria,Life Sciences,Alta,Media,2,Sales Executive,Media,Married,4724,1,No,11,Alta,Alta,1,5,0,5,0,4
